               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.022911,            0.014181,            0.058504,             0.58395,             0.60293,             0.63258,             0.47173,            0.012562,           0.0051171,            0.028562,           0.0063812,           0.0063812,           0.0063812
                  64,            0.023849,            0.014314,            0.059185,             0.58732,              0.6103,             0.63792,              0.4762,            0.012563,           0.0051083,            0.028267,            0.006281,            0.006281,            0.006281
                  65,            0.022457,            0.014127,            0.057345,             0.59393,              0.6152,             0.64332,             0.48055,            0.012549,           0.0050976,            0.028035,           0.0061803,           0.0061803,           0.0061803
                  66,            0.023174,            0.014191,            0.059327,             0.60114,             0.61369,             0.64874,             0.48504,            0.012534,           0.0050886,            0.027736,           0.0060792,           0.0060792,           0.0060792
                  67,            0.023147,            0.014164,            0.058007,             0.60812,             0.61552,             0.65461,             0.49005,            0.012495,           0.0050794,            0.027427,           0.0059775,           0.0059775,           0.0059775
                  68,            0.022636,            0.014196,             0.05779,             0.61138,             0.61917,             0.65998,             0.49443,            0.012454,           0.0050697,            0.027166,           0.0058755,           0.0058755,           0.0058755
                  69,            0.023043,            0.014146,            0.058419,             0.61341,             0.62318,             0.66354,             0.49795,            0.012435,           0.0050621,            0.026965,           0.0057731,           0.0057731,           0.0057731
                  70,             0.02314,            0.014219,            0.056918,             0.61709,              0.6266,             0.66854,             0.50139,            0.012404,           0.0050558,            0.026716,           0.0056704,           0.0056704,           0.0056704
                  71,            0.022786,            0.014194,            0.056653,             0.62084,             0.62877,             0.67245,             0.50487,            0.012363,           0.0050496,            0.026465,           0.0055674,           0.0055674,           0.0055674
                  72,            0.022976,            0.014084,            0.056266,             0.62604,             0.62871,              0.6762,             0.50788,            0.012351,           0.0050428,            0.026214,           0.0054642,           0.0054642,           0.0054642
                  73,            0.022504,            0.014125,            0.055968,             0.62942,             0.63272,             0.67963,             0.51099,            0.012329,           0.0050347,            0.026006,           0.0053608,           0.0053608,           0.0053608
                  74,            0.023178,            0.014103,            0.055486,             0.63156,             0.63546,             0.68338,             0.51423,            0.012308,           0.0050252,            0.025792,           0.0052573,           0.0052573,           0.0052573
                  75,             0.02241,            0.013935,            0.055256,             0.63311,             0.64036,              0.6873,             0.51791,            0.012302,           0.0050181,            0.025584,           0.0051537,           0.0051537,           0.0051537
                  76,            0.022203,            0.014082,            0.055484,             0.63502,             0.64111,             0.69047,              0.5206,             0.01228,           0.0050112,            0.025411,             0.00505,             0.00505,             0.00505
                  77,            0.022762,            0.014063,            0.055289,             0.63948,             0.64482,             0.69385,             0.52338,             0.01226,           0.0050059,            0.025235,           0.0049463,           0.0049463,           0.0049463
                  78,            0.022228,            0.014046,            0.054694,             0.64273,             0.64774,             0.69662,             0.52571,            0.012239,           0.0050007,             0.02506,           0.0048427,           0.0048427,           0.0048427
                  79,            0.022838,            0.013942,            0.054633,             0.64788,             0.64874,             0.69941,             0.52825,            0.012215,           0.0049945,            0.024884,           0.0047392,           0.0047392,           0.0047392
                  80,            0.022358,            0.014025,            0.055064,             0.65033,             0.65007,             0.70233,             0.53093,            0.012206,           0.0049892,            0.024709,           0.0046358,           0.0046358,           0.0046358
                  81,            0.022166,            0.013998,            0.053615,             0.65251,             0.65321,             0.70496,             0.53352,            0.012182,           0.0049844,             0.02455,           0.0045326,           0.0045326,           0.0045326
                  82,            0.021963,            0.014025,            0.053913,             0.65798,             0.65158,             0.70775,             0.53611,            0.012164,           0.0049792,            0.024406,           0.0044296,           0.0044296,           0.0044296
                  83,            0.022038,            0.013984,            0.052549,             0.66157,             0.65444,             0.71055,             0.53859,            0.012144,           0.0049748,             0.02426,           0.0043269,           0.0043269,           0.0043269
                  84,            0.021789,            0.013956,            0.052917,             0.66573,             0.65535,             0.71324,              0.5407,            0.012121,           0.0049699,            0.024116,           0.0042245,           0.0042245,           0.0042245
                  85,            0.022003,             0.01387,            0.053708,              0.6664,             0.65666,             0.71571,             0.54291,            0.012103,           0.0049648,            0.023983,           0.0041225,           0.0041225,           0.0041225
                  86,            0.022329,            0.013934,            0.053759,             0.66665,              0.6601,             0.71823,             0.54495,            0.012098,           0.0049606,            0.023848,           0.0040208,           0.0040208,           0.0040208
                  87,            0.021911,            0.013855,            0.052684,             0.66801,             0.66138,             0.72065,             0.54688,            0.012084,           0.0049556,            0.023717,           0.0039197,           0.0039197,           0.0039197
                  88,            0.021769,            0.013851,            0.052605,             0.66678,              0.6661,             0.72301,             0.54894,            0.012069,           0.0049514,            0.023599,            0.003819,            0.003819,            0.003819
                  89,            0.021843,             0.01395,            0.052256,             0.66877,              0.6681,             0.72515,             0.55111,            0.012054,           0.0049472,            0.023475,           0.0037188,           0.0037188,           0.0037188
                  90,             0.02181,            0.013787,            0.052273,             0.67107,             0.66977,             0.72736,             0.55286,            0.012045,           0.0049424,             0.02335,           0.0036193,           0.0036193,           0.0036193
                  91,            0.021619,              0.0139,            0.051209,             0.67531,             0.66922,             0.72937,             0.55472,            0.012032,           0.0049383,             0.02323,           0.0035204,           0.0035204,           0.0035204
                  92,            0.021838,             0.01374,            0.051734,             0.67629,             0.67198,             0.73147,             0.55649,            0.012025,           0.0049337,            0.023107,           0.0034221,           0.0034221,           0.0034221
                  93,            0.021757,             0.01366,            0.051185,             0.67552,             0.67531,             0.73341,             0.55821,            0.012015,           0.0049299,             0.02299,           0.0033246,           0.0033246,           0.0033246
                  94,            0.021336,            0.013757,            0.050521,             0.67832,             0.67715,             0.73546,             0.56024,            0.012001,           0.0049259,            0.022878,           0.0032278,           0.0032278,           0.0032278
                  95,            0.021316,            0.013809,            0.050481,             0.67927,             0.67803,              0.7373,             0.56203,            0.011983,           0.0049225,             0.02277,           0.0031318,           0.0031318,           0.0031318
                  96,            0.021219,            0.013734,            0.050178,              0.6811,              0.6788,              0.7389,             0.56342,            0.011968,           0.0049183,            0.022667,           0.0030367,           0.0030367,           0.0030367
                  97,            0.020989,            0.013815,            0.050153,             0.68205,             0.68047,             0.74081,             0.56524,            0.011952,           0.0049146,            0.022563,           0.0029424,           0.0029424,           0.0029424
                  98,            0.021188,            0.013728,            0.049145,             0.68445,             0.68239,             0.74255,              0.5666,            0.011937,            0.004911,            0.022465,           0.0028491,           0.0028491,           0.0028491
                  99,             0.02085,             0.01367,            0.049304,             0.68553,             0.68462,             0.74418,               0.568,            0.011927,            0.004907,            0.022367,           0.0027567,           0.0027567,           0.0027567
                 100,            0.020512,            0.013571,            0.049885,             0.68813,             0.68432,             0.74583,              0.5694,            0.011915,           0.0049034,            0.022269,           0.0026653,           0.0026653,           0.0026653
                 101,            0.020538,            0.013625,            0.049116,             0.69082,             0.68583,             0.74761,             0.57117,              0.0119,           0.0048999,            0.022174,            0.002575,            0.002575,            0.002575
                 102,            0.020514,            0.013677,            0.049168,             0.69166,              0.6878,             0.74915,             0.57261,            0.011889,            0.004896,            0.022081,           0.0024858,           0.0024858,           0.0024858
                 103,            0.020597,            0.013606,            0.048897,             0.69181,             0.68991,              0.7507,             0.57387,            0.011877,           0.0048926,            0.021987,           0.0023977,           0.0023977,           0.0023977
                 104,            0.020084,            0.013522,            0.049471,             0.69346,             0.69052,              0.7523,             0.57523,            0.011864,            0.004889,            0.021894,           0.0023107,           0.0023107,           0.0023107
                 105,            0.020813,            0.013695,            0.048008,             0.69507,             0.69154,             0.75383,             0.57689,            0.011854,           0.0048856,            0.021803,            0.002225,            0.002225,            0.002225
                 106,            0.020263,            0.013534,            0.048893,             0.69568,             0.69341,             0.75534,              0.5782,            0.011844,           0.0048816,            0.021714,           0.0021405,           0.0021405,           0.0021405
                 107,            0.019931,             0.01361,            0.048367,              0.6982,             0.69305,             0.75695,             0.57974,            0.011833,           0.0048782,            0.021624,           0.0020572,           0.0020572,           0.0020572
                 108,            0.020358,            0.013392,            0.048248,             0.69878,             0.69437,              0.7585,              0.5811,            0.011822,           0.0048748,            0.021535,           0.0019753,           0.0019753,           0.0019753
                 109,            0.020299,            0.013516,            0.047818,              0.7004,             0.69575,             0.76003,             0.58245,            0.011813,           0.0048716,            0.021448,           0.0018948,           0.0018948,           0.0018948
                 110,            0.020168,            0.013474,            0.047771,             0.70206,             0.69664,             0.76153,             0.58395,              0.0118,           0.0048683,            0.021359,           0.0018156,           0.0018156,           0.0018156
                 111,            0.019837,            0.013485,            0.047024,             0.70322,             0.69738,             0.76311,             0.58536,            0.011787,            0.004865,            0.021272,           0.0017378,           0.0017378,           0.0017378
                 112,            0.019721,            0.013605,            0.047367,             0.70485,              0.6981,             0.76449,             0.58659,            0.011778,           0.0048617,            0.021188,           0.0016615,           0.0016615,           0.0016615
                 113,            0.020018,            0.013566,             0.04751,             0.70654,             0.69911,             0.76613,             0.58805,            0.011767,           0.0048585,              0.0211,           0.0015867,           0.0015867,           0.0015867
                 114,            0.020067,            0.013501,            0.046712,             0.70869,             0.69967,             0.76758,             0.58953,            0.011755,           0.0048553,            0.021013,           0.0015134,           0.0015134,           0.0015134
                 115,            0.019679,            0.013522,            0.048086,             0.71063,             0.70099,               0.769,             0.59085,            0.011746,           0.0048519,            0.020926,           0.0014416,           0.0014416,           0.0014416
                 116,              0.0192,            0.013529,            0.045646,             0.71322,             0.70063,             0.77044,              0.5922,            0.011737,           0.0048487,            0.020841,           0.0013714,           0.0013714,           0.0013714
                 117,             0.01957,            0.013429,            0.046064,             0.71497,             0.70158,             0.77181,             0.59355,            0.011727,           0.0048453,            0.020757,           0.0013029,           0.0013029,           0.0013029
                 118,            0.019599,            0.013356,            0.046472,             0.71422,             0.70413,             0.77315,             0.59468,             0.01172,            0.004842,            0.020677,            0.001236,            0.001236,            0.001236
                 119,            0.018869,            0.013359,            0.045432,             0.71455,             0.70617,             0.77455,             0.59596,             0.01171,           0.0048386,            0.020595,           0.0011707,           0.0011707,           0.0011707
                 120,            0.018946,            0.013299,            0.046512,             0.71585,             0.70714,             0.77577,             0.59718,              0.0117,           0.0048355,            0.020514,           0.0011072,           0.0011072,           0.0011072
                 121,            0.018585,            0.013237,            0.044971,             0.71759,             0.70817,             0.77711,             0.59824,            0.011688,           0.0048323,             0.02043,           0.0010454,           0.0010454,           0.0010454
                 122,            0.018651,             0.01325,            0.045548,             0.71844,             0.70962,             0.77831,             0.59971,            0.011677,           0.0048289,            0.020349,          0.00098531,          0.00098531,          0.00098531
                 123,            0.018911,            0.013394,            0.045894,             0.71974,             0.71056,             0.77941,             0.60071,            0.011667,           0.0048254,            0.020267,          0.00092704,          0.00092704,          0.00092704
