               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.016399,            0.013116,            0.036937,             0.70999,             0.71254,               0.774,             0.60089,            0.010909,           0.0048284,            0.015305,          0.00076317,          0.00076317,          0.00076317
                 127,            0.016411,            0.013258,            0.035381,             0.71115,             0.71372,             0.77564,             0.60218,            0.010898,            0.004824,            0.015212,          0.00071228,          0.00071228,          0.00071228
                 128,            0.016269,            0.013094,            0.036159,             0.71101,             0.71629,             0.77714,             0.60374,            0.010886,           0.0048193,            0.015125,          0.00066329,          0.00066329,          0.00066329
                 129,            0.016341,            0.013304,            0.035396,             0.71466,             0.71622,             0.77863,             0.60502,            0.010874,           0.0048148,            0.015035,          0.00061623,          0.00061623,          0.00061623
                 130,             0.01615,            0.013067,            0.035557,             0.71463,             0.71862,              0.7801,             0.60664,            0.010862,           0.0048107,            0.014947,          0.00057111,          0.00057111,          0.00057111
                 131,            0.016067,            0.013105,            0.035239,             0.71688,             0.71926,             0.78164,             0.60814,             0.01085,           0.0048061,            0.014858,          0.00052795,          0.00052795,          0.00052795
                 132,            0.016322,            0.013251,            0.035501,             0.71811,             0.72104,             0.78306,             0.60949,            0.010838,            0.004802,            0.014771,          0.00048678,          0.00048678,          0.00048678
                 133,            0.015818,            0.013059,            0.034887,             0.72063,             0.72174,              0.7845,             0.61084,            0.010827,           0.0047972,             0.01468,          0.00044761,          0.00044761,          0.00044761
                 134,            0.015791,            0.013053,            0.035037,             0.72247,             0.72211,             0.78601,             0.61231,            0.010816,           0.0047929,            0.014596,          0.00041045,          0.00041045,          0.00041045
                 135,            0.016043,            0.013122,            0.034892,             0.72376,             0.72234,             0.78742,             0.61354,            0.010805,           0.0047888,            0.014509,          0.00037534,          0.00037534,          0.00037534
                 136,            0.015662,            0.013071,            0.034789,             0.72565,             0.72441,             0.78888,             0.61467,            0.010794,           0.0047849,            0.014424,          0.00034227,          0.00034227,          0.00034227
                 137,            0.015716,            0.013036,            0.034669,             0.72606,             0.72581,             0.79033,               0.616,            0.010785,           0.0047809,            0.014341,          0.00031127,          0.00031127,          0.00031127
                 138,            0.015651,            0.013036,            0.034836,             0.72687,             0.72746,             0.79167,             0.61714,            0.010775,           0.0047771,            0.014255,          0.00028235,          0.00028235,          0.00028235
                 139,            0.015815,            0.012993,            0.034976,             0.73047,             0.72688,             0.79314,             0.61861,            0.010765,            0.004773,            0.014171,          0.00025551,          0.00025551,          0.00025551
                 140,             0.01542,            0.013003,             0.03424,             0.73142,              0.7288,             0.79445,             0.61989,            0.010756,           0.0047692,            0.014089,          0.00023078,          0.00023078,          0.00023078
                 141,            0.015239,            0.013027,            0.034034,             0.73441,             0.72827,             0.79578,              0.6211,            0.010746,           0.0047654,            0.014007,          0.00020817,          0.00020817,          0.00020817
                 142,            0.015543,            0.013025,            0.034599,             0.73439,             0.73105,             0.79713,              0.6225,            0.010737,           0.0047618,            0.013928,          0.00018768,          0.00018768,          0.00018768
                 143,            0.015575,            0.013026,            0.034469,             0.73608,             0.73182,             0.79839,             0.62376,            0.010728,           0.0047582,            0.013847,          0.00016932,          0.00016932,          0.00016932
                 144,            0.015288,            0.012916,            0.033971,             0.73567,             0.73461,             0.79975,             0.62486,            0.010719,           0.0047547,            0.013768,           0.0001531,           0.0001531,           0.0001531
                 145,            0.015358,            0.013112,            0.033995,             0.73803,             0.73575,             0.80095,              0.6261,            0.010711,           0.0047513,            0.013688,          0.00013903,          0.00013903,          0.00013903
                 146,            0.015686,            0.013053,            0.034942,             0.74026,             0.73665,             0.80233,             0.62729,            0.010702,           0.0047478,            0.013611,          0.00012712,          0.00012712,          0.00012712
                 147,             0.01528,            0.013029,            0.034078,             0.74157,             0.73736,             0.80356,             0.62855,            0.010694,           0.0047443,            0.013533,          0.00011736,          0.00011736,          0.00011736
                 148,            0.015314,            0.012915,            0.034418,             0.74282,             0.73786,             0.80481,             0.62974,            0.010686,           0.0047412,            0.013456,          0.00010977,          0.00010977,          0.00010977
                 149,            0.015356,            0.013017,            0.034038,             0.74441,             0.73841,             0.80604,             0.63083,            0.010678,            0.004738,            0.013382,          0.00010434,          0.00010434,          0.00010434
