               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.022598,            0.013519,             0.04572,             0.80046,             0.80629,             0.86972,             0.66937,            0.012001,           0.0047828,            0.015095,           0.0034221,           0.0034221,           0.0034221
                  93,            0.022451,            0.013451,            0.045019,             0.80187,             0.80801,             0.87107,             0.67101,            0.011986,           0.0047787,            0.014991,           0.0033246,           0.0033246,           0.0033246
                  94,            0.022036,            0.013522,            0.044421,             0.80312,                0.81,             0.87253,             0.67266,            0.011973,           0.0047746,            0.014891,           0.0032278,           0.0032278,           0.0032278
                  95,            0.022002,            0.013559,            0.044246,             0.80521,             0.81197,             0.87401,             0.67369,            0.011961,           0.0047703,            0.014793,           0.0031318,           0.0031318,           0.0031318
                  96,            0.021951,            0.013506,             0.04376,             0.80732,             0.81249,             0.87548,             0.67543,            0.011945,           0.0047662,            0.014697,           0.0030367,           0.0030367,           0.0030367
                  97,            0.021839,            0.013574,            0.043859,             0.80878,             0.81341,             0.87684,             0.67644,            0.011935,           0.0047615,              0.0146,           0.0029424,           0.0029424,           0.0029424
                  98,            0.021485,            0.013445,            0.042915,             0.81046,             0.81336,             0.87809,             0.67769,            0.011921,           0.0047573,            0.014507,           0.0028491,           0.0028491,           0.0028491
                  99,            0.021585,            0.013384,             0.04282,             0.81156,              0.8147,             0.87929,             0.67911,            0.011913,           0.0047531,            0.014413,           0.0027567,           0.0027567,           0.0027567
                 100,            0.021498,            0.013336,            0.043414,             0.81175,             0.81637,             0.88036,              0.6803,            0.011902,           0.0047491,            0.014323,           0.0026653,           0.0026653,           0.0026653
                 101,            0.021253,            0.013395,            0.042748,             0.81349,             0.81802,             0.88166,             0.68163,            0.011891,           0.0047448,            0.014235,            0.002575,            0.002575,            0.002575
                 102,            0.021233,            0.013449,            0.042662,             0.81363,             0.81957,             0.88294,             0.68265,            0.011882,           0.0047405,            0.014147,           0.0024858,           0.0024858,           0.0024858
                 103,            0.021186,            0.013361,            0.042533,              0.8141,             0.82116,             0.88404,             0.68402,            0.011871,           0.0047364,            0.014062,           0.0023977,           0.0023977,           0.0023977
                 104,            0.020685,            0.013267,            0.042806,             0.81575,             0.82196,             0.88534,              0.6849,            0.011862,           0.0047324,            0.013975,           0.0023107,           0.0023107,           0.0023107
                 105,            0.021448,            0.013428,            0.041505,             0.81645,             0.82474,             0.88636,             0.68609,            0.011852,           0.0047282,            0.013888,            0.002225,            0.002225,            0.002225
                 106,            0.020816,            0.013261,            0.042561,             0.81776,             0.82599,             0.88758,             0.68728,            0.011841,           0.0047241,            0.013803,           0.0021405,           0.0021405,           0.0021405
                 107,            0.020667,            0.013344,            0.042029,             0.81881,             0.82809,             0.88863,             0.68843,            0.011832,           0.0047203,            0.013717,           0.0020572,           0.0020572,           0.0020572
                 108,            0.020811,            0.013142,            0.041666,             0.82002,             0.82888,             0.88971,             0.68948,             0.01182,           0.0047163,            0.013634,           0.0019753,           0.0019753,           0.0019753
                 109,            0.020721,            0.013261,            0.041269,             0.82231,             0.82941,             0.89078,             0.69043,             0.01181,           0.0047126,            0.013552,           0.0018948,           0.0018948,           0.0018948
                 110,            0.020614,            0.013234,            0.041419,             0.82395,             0.82956,             0.89175,             0.69152,            0.011799,           0.0047085,            0.013474,           0.0018156,           0.0018156,           0.0018156
                 111,            0.020272,            0.013201,            0.040469,             0.82564,             0.83045,             0.89286,             0.69271,            0.011788,           0.0047043,            0.013394,           0.0017378,           0.0017378,           0.0017378
                 112,            0.020265,            0.013333,            0.040745,              0.8267,             0.83162,             0.89382,             0.69383,            0.011778,           0.0047006,            0.013315,           0.0016615,           0.0016615,           0.0016615
                 113,             0.02047,            0.013297,            0.040868,             0.82817,             0.83182,             0.89486,             0.69482,            0.011767,           0.0046969,            0.013237,           0.0015867,           0.0015867,           0.0015867
                 114,            0.020519,            0.013227,            0.040273,             0.82941,             0.83274,              0.8958,             0.69567,            0.011756,           0.0046933,            0.013159,           0.0015134,           0.0015134,           0.0015134
                 115,            0.019967,            0.013246,            0.041338,             0.82964,             0.83455,             0.89682,             0.69664,            0.011744,           0.0046896,            0.013081,           0.0014416,           0.0014416,           0.0014416
                 116,            0.019633,            0.013254,            0.038959,             0.83034,             0.83569,              0.8978,             0.69754,            0.011735,            0.004686,            0.013004,           0.0013714,           0.0013714,           0.0013714
                 117,            0.019812,            0.013138,            0.039439,             0.83046,              0.8373,             0.89875,             0.69853,            0.011725,           0.0046822,            0.012926,           0.0013029,           0.0013029,           0.0013029
                 118,            0.019857,            0.013079,            0.039488,             0.83207,             0.83755,             0.89981,             0.69963,            0.011715,           0.0046784,            0.012849,            0.001236,            0.001236,            0.001236
                 119,            0.019318,             0.01309,            0.038547,             0.83227,              0.8395,             0.90075,              0.7008,            0.011705,           0.0046747,            0.012769,           0.0011707,           0.0011707,           0.0011707
                 120,            0.019325,            0.013028,             0.03975,             0.83329,             0.84048,              0.9017,              0.7019,            0.011694,            0.004671,            0.012693,           0.0011072,           0.0011072,           0.0011072
                 121,            0.018794,            0.012963,            0.038276,             0.83412,             0.84131,             0.90255,             0.70292,            0.011684,           0.0046671,            0.012616,           0.0010454,           0.0010454,           0.0010454
                 122,            0.018799,            0.012976,            0.038326,             0.83497,             0.84243,             0.90363,             0.70381,            0.011673,           0.0046635,            0.012537,          0.00098531,          0.00098531,          0.00098531
                 123,            0.019302,            0.013138,            0.039047,             0.83591,              0.8438,             0.90453,             0.70479,            0.011664,           0.0046602,            0.012461,          0.00092704,          0.00092704,          0.00092704
                 124,            0.018711,            0.013029,            0.037621,             0.83657,             0.84528,             0.90536,             0.70564,            0.011654,           0.0046567,            0.012382,          0.00087058,          0.00087058,          0.00087058
                 125,            0.018906,            0.013115,            0.038613,              0.8377,             0.84649,              0.9063,             0.70657,            0.011643,           0.0046532,            0.012307,          0.00081595,          0.00081595,          0.00081595
                 126,            0.018644,            0.012917,            0.039308,             0.83791,             0.84753,             0.90722,             0.70746,            0.011631,           0.0046497,            0.012231,          0.00076317,          0.00076317,          0.00076317
                 127,            0.018675,            0.012993,            0.037449,             0.83897,             0.84833,             0.90808,             0.70841,            0.011621,           0.0046459,            0.012153,          0.00071228,          0.00071228,          0.00071228
                 128,             0.01814,            0.012885,            0.037365,             0.83992,             0.84893,             0.90895,              0.7094,            0.011611,           0.0046425,            0.012077,          0.00066329,          0.00066329,          0.00066329
                 129,             0.01833,            0.013088,            0.037014,             0.84072,             0.84977,             0.90978,             0.71034,              0.0116,           0.0046388,            0.012003,          0.00061623,          0.00061623,          0.00061623
                 130,            0.018405,            0.012904,             0.03766,             0.84252,             0.84976,             0.91055,             0.71128,            0.011591,           0.0046353,            0.011928,          0.00057111,          0.00057111,          0.00057111
                 131,            0.018078,            0.012924,            0.037345,             0.84296,             0.85139,             0.91133,               0.712,            0.011581,           0.0046321,            0.011854,          0.00052795,          0.00052795,          0.00052795
                 132,            0.018505,            0.013059,            0.037042,             0.84437,             0.85248,             0.91214,             0.71303,            0.011573,           0.0046288,            0.011777,          0.00048678,          0.00048678,          0.00048678
                 133,            0.017759,             0.01284,            0.036392,             0.84546,             0.85342,             0.91306,             0.71385,            0.011564,           0.0046254,            0.011702,          0.00044761,          0.00044761,          0.00044761
                 134,            0.017983,            0.012946,            0.037228,             0.84554,             0.85481,              0.9139,             0.71475,            0.011555,            0.004622,            0.011627,          0.00041045,          0.00041045,          0.00041045
                 135,            0.018073,            0.012987,            0.036891,             0.84648,              0.8552,              0.9147,              0.7156,            0.011547,           0.0046186,            0.011554,          0.00037534,          0.00037534,          0.00037534
                 136,            0.017804,            0.012974,            0.037624,             0.84672,             0.85705,             0.91553,             0.71644,            0.011537,           0.0046153,            0.011485,          0.00034227,          0.00034227,          0.00034227
                 137,            0.017781,            0.012873,            0.037071,             0.84807,             0.85813,              0.9163,             0.71741,            0.011528,           0.0046119,            0.011413,          0.00031127,          0.00031127,          0.00031127
                 138,            0.017555,            0.012864,            0.037701,             0.84807,             0.85994,             0.91698,              0.7182,             0.01152,           0.0046089,            0.011345,          0.00028235,          0.00028235,          0.00028235
                 139,            0.017855,            0.012918,            0.037414,             0.84955,             0.85976,             0.91773,             0.71917,            0.011512,           0.0046059,            0.011276,          0.00025551,          0.00025551,          0.00025551
                 140,            0.017322,            0.012919,            0.036401,             0.84921,             0.86077,              0.9184,             0.71987,            0.011502,           0.0046026,            0.011208,          0.00023078,          0.00023078,          0.00023078
                 141,             0.01715,            0.012808,            0.035766,             0.84923,             0.86189,             0.91912,             0.72064,            0.011493,           0.0045995,             0.01114,          0.00020817,          0.00020817,          0.00020817
                 142,            0.017347,            0.012842,            0.036663,             0.84924,             0.86286,             0.91986,              0.7215,            0.011485,           0.0045964,            0.011075,          0.00018768,          0.00018768,          0.00018768
                 143,            0.017507,            0.012934,            0.036826,             0.85091,             0.86275,             0.92047,             0.72232,            0.011476,           0.0045936,            0.011009,          0.00016932,          0.00016932,          0.00016932
                 144,            0.017283,            0.012832,            0.036149,             0.85159,             0.86389,             0.92118,             0.72321,            0.011468,           0.0045907,            0.010944,           0.0001531,           0.0001531,           0.0001531
                 145,            0.017435,            0.012976,            0.035993,             0.85292,             0.86334,             0.92185,             0.72391,            0.011459,           0.0045879,            0.010881,          0.00013903,          0.00013903,          0.00013903
                 146,            0.017593,            0.012888,            0.036289,              0.8532,             0.86438,             0.92246,             0.72448,            0.011452,           0.0045846,            0.010816,          0.00012712,          0.00012712,          0.00012712
                 147,             0.01706,            0.012828,            0.036403,             0.85442,             0.86423,             0.92304,             0.72515,            0.011443,           0.0045817,            0.010754,          0.00011736,          0.00011736,          0.00011736
                 148,            0.017325,            0.012822,            0.037122,             0.85369,             0.86548,             0.92372,             0.72592,            0.011436,           0.0045788,            0.010692,          0.00010977,          0.00010977,          0.00010977
                 149,            0.017522,            0.012823,            0.037143,              0.8547,             0.86609,             0.92434,              0.7266,            0.011428,           0.0045756,            0.010631,          0.00010434,          0.00010434,          0.00010434
