               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.015413,             0.01323,            0.046702,             0.78386,             0.77747,             0.84672,             0.66509,           0.0092554,           0.0046696,            0.015324,           0.0013029,           0.0013029,           0.0013029
                 118,            0.015185,            0.013084,            0.045271,             0.78565,             0.77846,               0.848,             0.66644,           0.0092492,            0.004666,            0.015206,            0.001236,            0.001236,            0.001236
                 119,            0.014991,            0.012957,            0.045725,               0.788,             0.77865,             0.84914,             0.66764,           0.0092423,           0.0046622,            0.015092,           0.0011707,           0.0011707,           0.0011707
                 120,            0.015077,            0.012983,            0.045794,             0.78909,             0.78064,             0.85043,             0.66893,           0.0092352,           0.0046585,            0.014976,           0.0011072,           0.0011072,           0.0011072
                 121,            0.014969,            0.012829,            0.044728,             0.79128,             0.78157,             0.85184,             0.67021,           0.0092289,           0.0046551,            0.014859,           0.0010454,           0.0010454,           0.0010454
                 122,            0.014713,            0.012925,            0.045099,             0.79191,              0.7824,              0.8529,             0.67161,           0.0092228,           0.0046515,            0.014744,          0.00098531,          0.00098531,          0.00098531
                 123,            0.014668,            0.012987,            0.044097,             0.79272,              0.7839,             0.85414,             0.67273,           0.0092164,           0.0046482,            0.014632,          0.00092704,          0.00092704,          0.00092704
                 124,            0.014695,            0.012909,            0.044277,             0.79332,             0.78603,             0.85532,             0.67382,           0.0092103,           0.0046446,            0.014521,          0.00087058,          0.00087058,          0.00087058
                 125,            0.014639,            0.012906,            0.044167,             0.79434,             0.78745,             0.85652,             0.67503,           0.0092046,           0.0046412,            0.014413,          0.00081595,          0.00081595,          0.00081595
                 126,            0.014457,            0.012835,            0.043608,             0.79504,             0.78921,             0.85769,             0.67618,            0.009199,           0.0046377,            0.014301,          0.00076317,          0.00076317,          0.00076317
                 127,            0.014343,            0.012812,            0.043634,             0.79616,             0.78957,             0.85882,             0.67738,           0.0091932,           0.0046343,            0.014192,          0.00071228,          0.00071228,          0.00071228
                 128,            0.014379,            0.012798,            0.042845,             0.79749,             0.78986,                0.86,             0.67852,           0.0091866,           0.0046305,            0.014084,          0.00066329,          0.00066329,          0.00066329
                 129,            0.014328,            0.012788,            0.043154,             0.79888,             0.79101,             0.86117,              0.6798,           0.0091802,           0.0046271,            0.013975,          0.00061623,          0.00061623,          0.00061623
                 130,            0.014062,            0.012738,            0.042816,             0.79927,             0.79255,             0.86229,             0.68094,           0.0091749,           0.0046238,            0.013869,          0.00057111,          0.00057111,          0.00057111
                 131,            0.013979,            0.012729,            0.042455,              0.7996,             0.79438,             0.86345,             0.68207,           0.0091696,           0.0046204,            0.013766,          0.00052795,          0.00052795,          0.00052795
                 132,            0.014028,            0.012693,            0.042291,               0.799,             0.79614,             0.86451,             0.68312,           0.0091629,           0.0046169,            0.013662,          0.00048678,          0.00048678,          0.00048678
                 133,            0.014079,            0.012727,            0.042078,             0.80078,             0.79734,             0.86553,             0.68436,            0.009158,           0.0046133,            0.013559,          0.00044761,          0.00044761,          0.00044761
                 134,            0.013939,            0.012586,            0.042266,             0.80238,             0.79819,             0.86649,             0.68556,           0.0091523,           0.0046098,            0.013455,          0.00041045,          0.00041045,          0.00041045
                 135,            0.013752,            0.012633,            0.041404,             0.80484,             0.79841,             0.86749,             0.68658,           0.0091482,           0.0046066,            0.013356,          0.00037534,          0.00037534,          0.00037534
                 136,            0.013742,             0.01262,            0.041233,             0.80583,              0.7996,             0.86857,             0.68796,           0.0091425,           0.0046032,            0.013258,          0.00034227,          0.00034227,          0.00034227
                 137,            0.013712,            0.012566,            0.040725,             0.80731,             0.80024,             0.86959,             0.68907,           0.0091375,           0.0046001,            0.013158,          0.00031127,          0.00031127,          0.00031127
                 138,            0.013636,             0.01257,            0.041266,             0.80899,             0.80083,             0.87072,             0.69025,           0.0091329,           0.0045969,            0.013059,          0.00028235,          0.00028235,          0.00028235
                 139,            0.013781,            0.012671,            0.041157,             0.81019,             0.80244,             0.87166,              0.6911,           0.0091277,            0.004594,            0.012963,          0.00025551,          0.00025551,          0.00025551
                 140,            0.013548,            0.012585,            0.040608,             0.81175,             0.80292,             0.87262,             0.69186,            0.009124,           0.0045913,            0.012866,          0.00023078,          0.00023078,          0.00023078
                 141,            0.013509,             0.01252,            0.040469,             0.81254,             0.80385,              0.8736,             0.69278,           0.0091195,           0.0045885,            0.012772,          0.00020817,          0.00020817,          0.00020817
                 142,            0.013506,            0.012457,            0.040207,             0.81324,             0.80531,             0.87459,             0.69386,           0.0091158,           0.0045855,            0.012677,          0.00018768,          0.00018768,          0.00018768
                 143,            0.013544,            0.012427,            0.041236,             0.81517,             0.80563,              0.8755,             0.69463,            0.009112,           0.0045827,            0.012587,          0.00016932,          0.00016932,          0.00016932
                 144,            0.013507,             0.01263,             0.04037,             0.81541,              0.8067,             0.87647,             0.69555,           0.0091066,           0.0045799,            0.012497,           0.0001531,           0.0001531,           0.0001531
                 145,            0.013574,            0.012549,            0.040449,              0.8161,             0.80847,             0.87737,             0.69641,           0.0091026,           0.0045774,            0.012408,          0.00013903,          0.00013903,          0.00013903
                 146,             0.01358,            0.012486,            0.040042,             0.81754,             0.80854,             0.87827,             0.69726,           0.0090982,           0.0045745,            0.012321,          0.00012712,          0.00012712,          0.00012712
                 147,             0.01331,            0.012521,             0.03929,             0.81824,             0.81045,             0.87918,             0.69808,           0.0090934,            0.004572,            0.012233,          0.00011736,          0.00011736,          0.00011736
                 148,            0.013343,            0.012517,            0.039969,             0.81952,             0.81085,             0.88004,             0.69904,           0.0090893,           0.0045695,            0.012147,          0.00010977,          0.00010977,          0.00010977
                 149,            0.013391,            0.012508,            0.039583,             0.82031,             0.81221,             0.88084,              0.6999,           0.0090851,            0.004567,            0.012062,          0.00010434,          0.00010434,          0.00010434
